"Código","Unidade Territorial","UF","Referência","Valor repassado às pessoas com deficiência (PCD) via Benefício de Prestação Continuada (BPC) por município pagador"
"313410","ITUETA","MG","09/2021","16500"
"313410","ITUETA","MG","08/2021","16500"
"313410","ITUETA","MG","07/2021","16500"
"313410","ITUETA","MG","06/2021","15400"
"313410","ITUETA","MG","05/2021","15400"
"313410","ITUETA","MG","04/2021","15400"
"313410","ITUETA","MG","03/2021","14300"
"313410","ITUETA","MG","02/2021","14300"
"313410","ITUETA","MG","01/2021","14300"
"313410","ITUETA","MG","12/2020","13585"
"313410","ITUETA","MG","11/2020","14630.67"
"313410","ITUETA","MG","10/2020","14630"
"313410","ITUETA","MG","09/2020","13585"
"313410","ITUETA","MG","08/2020","14630"
"313410","ITUETA","MG","07/2020","15675"
"313410","ITUETA","MG","06/2020","14630.00"
"313410","ITUETA","MG","05/2020","13585"
"313410","ITUETA","MG","04/2020","13585"
"313410","ITUETA","MG","03/2020","13585"
"313410","ITUETA","MG","02/2020","12540"
"313410","ITUETA","MG","01/2020","12468"
"313410","ITUETA","MG","11/2019","12976.84"
"313410","ITUETA","MG","10/2019","12974"
"313410","ITUETA","MG","08/2019","13972"
"313410","ITUETA","MG","07/2019","13972"
"313410","ITUETA","MG","06/2019","13972"
"313410","ITUETA","MG","05/2019","12974"
"313410","ITUETA","MG","04/2019","12974"
"313410","ITUETA","MG","03/2019","12974"
"313410","ITUETA","MG","02/2019","12974"
"313410","ITUETA","MG","01/2019","13972"
"313410","ITUETA","MG","12/2018","12402"
"313410","ITUETA","MG","11/2018","13356"
"313410","ITUETA","MG","10/2018","13356"
"313410","ITUETA","MG","01/2018","11448"
"313410","ITUETA","MG","02/2018","11448"
"313410","ITUETA","MG","03/2018","10494"
"313410","ITUETA","MG","04/2018","10494"
"313410","ITUETA","MG","05/2018","10494"
"313410","ITUETA","MG","06/2018","11448.00"
"313410","ITUETA","MG","07/2018","12402"
"313410","ITUETA","MG","08/2018","12402"
"313410","ITUETA","MG","12/2019","11976"
"313410","ITUETA","MG","12/2021","18700"
"313410","ITUETA","MG","09/2018","13356"
"313420","ITUIUTABA","MG","01/2018","2286330.98"
"313420","ITUIUTABA","MG","02/2018","2291482.98"
"313420","ITUIUTABA","MG","03/2018","2302739.78"
"313420","ITUIUTABA","MG","04/2018","2319148.78"
"313420","ITUIUTABA","MG","05/2018","2322964.18"
"313420","ITUIUTABA","MG","06/2018","2325073.90"
"313420","ITUIUTABA","MG","07/2018","2324204.38"
"313420","ITUIUTABA","MG","08/2018","2323536.38"
"313420","ITUIUTABA","MG","09/2018","2316858.38"
"313420","ITUIUTABA","MG","10/2018","2327352.38"
"313420","ITUIUTABA","MG","12/2021","2707100"
"313420","ITUIUTABA","MG","11/2021","2694300.01"
"313420","ITUIUTABA","MG","10/2021","2698300"
"313420","ITUIUTABA","MG","09/2021","2707100"
"313420","ITUIUTABA","MG","08/2021","2681800"
"313420","ITUIUTABA","MG","07/2021","2664200"
"313420","ITUIUTABA","MG","06/2021","2681800"
"313420","ITUIUTABA","MG","05/2021","2685100"
"313420","ITUIUTABA","MG","04/2021","2669700"
"313420","ITUIUTABA","MG","03/2021","2673000"
"313420","ITUIUTABA","MG","02/2021","2671900"
"313420","ITUIUTABA","MG","01/2021","2670800"
"313420","ITUIUTABA","MG","12/2020","2530991.5"
"313420","ITUIUTABA","MG","01/2019","2477037.6"
"313420","ITUIUTABA","MG","12/2018","2369996.18"
"313420","ITUIUTABA","MG","11/2020","2536669"
"313420","ITUIUTABA","MG","10/2020","2537261.4"
"313420","ITUIUTABA","MG","09/2020","2550846"
"313420","ITUIUTABA","MG","08/2020","2559415"
"313420","ITUIUTABA","MG","07/2020","2566521"
"313420","ITUIUTABA","MG","06/2020","2573836.00"
"313420","ITUIUTABA","MG","05/2020","2570701"
"313420","ITUIUTABA","MG","04/2020","2573836"
"313420","ITUIUTABA","MG","03/2020","2572791"
"313420","ITUIUTABA","MG","02/2020","2593691"
"313420","ITUIUTABA","MG","01/2020","2579838"
"313420","ITUIUTABA","MG","11/2019","2486495.88"
"313420","ITUIUTABA","MG","10/2019","2491009.4"
"313420","ITUIUTABA","MG","09/2019","2496997.4"
"313420","ITUIUTABA","MG","08/2019","2496997.4"
"313420","ITUIUTABA","MG","07/2019","2504981"
"313420","ITUIUTABA","MG","06/2019","2495999.6"
"313420","ITUIUTABA","MG","05/2019","2500989.6"
"313420","ITUIUTABA","MG","04/2019","2491009.6"
"313420","ITUIUTABA","MG","03/2019","2481029.6"
"313420","ITUIUTABA","MG","02/2019","2472047.6"
"313420","ITUIUTABA","MG","12/2019","2481029"
"313420","ITUIUTABA","MG","11/2018","2350817.17"
"313430","ITUMIRIM","MG","04/2019","68862"
"313430","ITUMIRIM","MG","12/2021","71500"
"313430","ITUMIRIM","MG","11/2021","71514.36"
"313430","ITUMIRIM","MG","10/2021","71500"
"313430","ITUMIRIM","MG","09/2021","73700"
"313430","ITUMIRIM","MG","08/2021","73700"
"313430","ITUMIRIM","MG","07/2021","73700"
"313430","ITUMIRIM","MG","06/2021","73700"
"313430","ITUMIRIM","MG","05/2021","73700"
"313430","ITUMIRIM","MG","04/2021","72600"
"313430","ITUMIRIM","MG","03/2021","72600"
"313430","ITUMIRIM","MG","02/2021","73700"
"313430","ITUMIRIM","MG","01/2021","73700"
"313430","ITUMIRIM","MG","12/2020","71060"
"313430","ITUMIRIM","MG","11/2020","71074.36"
"313430","ITUMIRIM","MG","12/2019","70858"
"313430","ITUMIRIM","MG","10/2020","72105"
"313430","ITUMIRIM","MG","09/2020","72105"
"313430","ITUMIRIM","MG","08/2020","72105"
"313430","ITUMIRIM","MG","07/2020","72105"
"313430","ITUMIRIM","MG","06/2020","71060.00"
"313430","ITUMIRIM","MG","05/2020","71060"
"313430","ITUMIRIM","MG","04/2020","70015"
"313430","ITUMIRIM","MG","03/2020","70015"
"313430","ITUMIRIM","MG","02/2020","71060"
"313430","ITUMIRIM","MG","01/2020","71691"
"313430","ITUMIRIM","MG","11/2019","70878.96"
"313430","ITUMIRIM","MG","10/2019","70858"
"313430","ITUMIRIM","MG","09/2019","70858"
"313430","ITUMIRIM","MG","08/2019","70858"
"313430","ITUMIRIM","MG","07/2019","69860"
"313430","ITUMIRIM","MG","06/2019","70858"
"313430","ITUMIRIM","MG","05/2019","69860"
"313430","ITUMIRIM","MG","03/2019","69860"
"313430","ITUMIRIM","MG","02/2019","69860"
"313430","ITUMIRIM","MG","01/2019","66866"
"313430","ITUMIRIM","MG","12/2018","63918"
"313430","ITUMIRIM","MG","11/2018","63913.53"
"313430","ITUMIRIM","MG","10/2018","63918"
"313430","ITUMIRIM","MG","09/2018","63918"
"313430","ITUMIRIM","MG","08/2018","63918"
"313430","ITUMIRIM","MG","07/2018","62964"
"313430","ITUMIRIM","MG","06/2018","62964.00"
"313430","ITUMIRIM","MG","05/2018","62964"
"313430","ITUMIRIM","MG","04/2018","62964"
"313430","ITUMIRIM","MG","03/2018","59148"
"313430","ITUMIRIM","MG","02/2018","59148"
"313430","ITUMIRIM","MG","01/2018","59148"
"313440","ITURAMA","MG","10/2021","1050501.13"
"313440","ITURAMA","MG","11/2021","1059491.57"
"313440","ITURAMA","MG","12/2019","993011.74"
"313440","ITURAMA","MG","01/2018","930580.3"
"313440","ITURAMA","MG","02/2018","930771.1"
"313440","ITURAMA","MG","03/2018","935541.1"
"313440","ITURAMA","MG","04/2018","949851.1"
"313440","ITURAMA","MG","05/2018","961966.9"
"313440","ITURAMA","MG","06/2018","961394.90"
"313440","ITURAMA","MG","07/2018","962933.9"
"313440","ITURAMA","MG","08/2018","985245.03"
"313440","ITURAMA","MG","09/2018","980609.03"
"313440","ITURAMA","MG","10/2018","978853.03"
"313440","ITURAMA","MG","11/2018","985191.97"
"313440","ITURAMA","MG","12/2018","986437.33"
"313440","ITURAMA","MG","12/2021","1061501.13"
"313440","ITURAMA","MG","01/2019","1023949.11"
"313440","ITURAMA","MG","02/2019","1016962.71"
"313440","ITURAMA","MG","03/2019","1019956.71"
"313440","ITURAMA","MG","04/2019","1014967.97"
"313440","ITURAMA","MG","05/2019","1012971.08"
"313440","ITURAMA","MG","06/2019","1005984.71"
"313440","ITURAMA","MG","07/2019","998998.71"
"313440","ITURAMA","MG","08/2019","991015.11"
"313440","ITURAMA","MG","09/2019","989019.11"
"313440","ITURAMA","MG","10/2019","989019.74"
"313440","ITURAMA","MG","11/2019","994238.53"
"313440","ITURAMA","MG","01/2020","1025495.14"
"313440","ITURAMA","MG","02/2020","1033507.71"
"313440","ITURAMA","MG","03/2020","1034551.81"
"313440","ITURAMA","MG","04/2020","1035596.81"
"313440","ITURAMA","MG","05/2020","1031416.81"
"313440","ITURAMA","MG","06/2020","1029326.81"
"313440","ITURAMA","MG","07/2020","1018876.81"
"313440","ITURAMA","MG","08/2020","1014696.81"
"313440","ITURAMA","MG","09/2020","1009471.81"
"313440","ITURAMA","MG","10/2020","1005291.81"
"313440","ITURAMA","MG","11/2020","1003419.25"
"313440","ITURAMA","MG","12/2020","1008426.81"
"313440","ITURAMA","MG","01/2021","1064801.13"
"313440","ITURAMA","MG","02/2021","1059301.13"
"313440","ITURAMA","MG","03/2021","1059301.13"
"313440","ITURAMA","MG","04/2021","1062601.13"
"313440","ITURAMA","MG","05/2021","1067001.13"
"313440","ITURAMA","MG","06/2021","1061501.13"
"313440","ITURAMA","MG","07/2021","1057101.13"
"313440","ITURAMA","MG","08/2021","1058201.13"
"313440","ITURAMA","MG","09/2021","1056001.13"
"313450","ITUTINGA","MG","11/2020","28215.34"
"313450","ITUTINGA","MG","11/2019","26946.8"
"313450","ITUTINGA","MG","01/2020","28053"
"313450","ITUTINGA","MG","02/2020","28215"
"313450","ITUTINGA","MG","02/2021","31900"
"313450","ITUTINGA","MG","12/2019","26946"
"313450","ITUTINGA","MG","11/2021","37400.34"
"313450","ITUTINGA","MG","12/2021","37400"
"313450","ITUTINGA","MG","10/2021","35200"
"313450","ITUTINGA","MG","09/2021","31900"
"313450","ITUTINGA","MG","08/2021","31900"
"313450","ITUTINGA","MG","07/2021","31900"
"313450","ITUTINGA","MG","06/2021","33000"
"313450","ITUTINGA","MG","05/2021","33000"
"313450","ITUTINGA","MG","04/2021","31900"
"313450","ITUTINGA","MG","03/2021","31900"
"313450","ITUTINGA","MG","01/2021","31900"
"313450","ITUTINGA","MG","12/2020","28215"
"313450","ITUTINGA","MG","10/2019","25948"
"313450","ITUTINGA","MG","10/2020","29260"
"313450","ITUTINGA","MG","09/2020","30305"
"313450","ITUTINGA","MG","08/2020","29260"
"313450","ITUTINGA","MG","07/2020","28215"
"313450","ITUTINGA","MG","06/2020","28215.00"
"313450","ITUTINGA","MG","05/2020","28215"
"313450","ITUTINGA","MG","04/2020","28215"
"313450","ITUTINGA","MG","03/2020","28215"
"313450","ITUTINGA","MG","01/2018","25758"
"313450","ITUTINGA","MG","02/2018","23850"
"313450","ITUTINGA","MG","03/2018","22896"
"313450","ITUTINGA","MG","04/2018","23850"
"313450","ITUTINGA","MG","05/2018","25758"
"313450","ITUTINGA","MG","06/2018","25758.00"
"313450","ITUTINGA","MG","07/2018","25758"
"313450","ITUTINGA","MG","08/2018","25758"
"313450","ITUTINGA","MG","09/2018","26712"
"313450","ITUTINGA","MG","10/2018","25758"
"313450","ITUTINGA","MG","11/2018","25755.59"
"313450","ITUTINGA","MG","12/2018","25758"
"313450","ITUTINGA","MG","01/2019","26946"
"313450","ITUTINGA","MG","02/2019","26946"
"313450","ITUTINGA","MG","03/2019","26946"
"313450","ITUTINGA","MG","04/2019","27944"
"313450","ITUTINGA","MG","05/2019","27944"
"313450","ITUTINGA","MG","06/2019","26946"
"313450","ITUTINGA","MG","07/2019","25948"
"313450","ITUTINGA","MG","08/2019","25948"
"313450","ITUTINGA","MG","09/2019","25948"
"313460","JABOTICATUBAS","MG","08/2021","181500"
"313460","JABOTICATUBAS","MG","09/2021","178200"
"313460","JABOTICATUBAS","MG","10/2021","179300"
"313460","JABOTICATUBAS","MG","11/2021","179341.97"
"313460","JABOTICATUBAS","MG","12/2021","178200"
"313460","JABOTICATUBAS","MG","08/2019","175648"
"313460","JABOTICATUBAS","MG","07/2019","175648"
"313460","JABOTICATUBAS","MG","06/2019","175648"
"313460","JABOTICATUBAS","MG","05/2019","178642"
"313460","JABOTICATUBAS","MG","04/2019","179640.4"
"313460","JABOTICATUBAS","MG","03/2019","179640.4"
"313460","JABOTICATUBAS","MG","02/2019","180638.4"
"313460","JABOTICATUBAS","MG","01/2019","176646.4"
"313460","JABOTICATUBAS","MG","12/2018","169326"
"313460","JABOTICATUBAS","MG","11/2018","167413.57"
"313460","JABOTICATUBAS","MG","10/2018","167418"
"313460","JABOTICATUBAS","MG","09/2018","166464"
"313460","JABOTICATUBAS","MG","08/2018","167418"
"313460","JABOTICATUBAS","MG","07/2018","168372"
"313460","JABOTICATUBAS","MG","01/2018","166464"
"313460","JABOTICATUBAS","MG","02/2018","166464"
"313460","JABOTICATUBAS","MG","03/2018","165510"
"313460","JABOTICATUBAS","MG","04/2018","164556"
"313460","JABOTICATUBAS","MG","05/2018","168372"
"313460","JABOTICATUBAS","MG","06/2018","167418.00"
"313460","JABOTICATUBAS","MG","12/2019","173652.4"
"313460","JABOTICATUBAS","MG","11/2019","173701.32"
"313460","JABOTICATUBAS","MG","01/2020","178708.7"
"313460","JABOTICATUBAS","MG","02/2020","179740.5"
"313460","JABOTICATUBAS","MG","03/2020","179740.5"
"313460","JABOTICATUBAS","MG","04/2020","179740.5"
"313460","JABOTICATUBAS","MG","05/2020","180785.5"
"313460","JABOTICATUBAS","MG","06/2020","180785.50"
"313460","JABOTICATUBAS","MG","07/2020","179740.5"
"313460","JABOTICATUBAS","MG","08/2020","178695.5"
"313460","JABOTICATUBAS","MG","09/2020","179740.5"
"313460","JABOTICATUBAS","MG","10/2020","178695.5"
"313460","JABOTICATUBAS","MG","11/2020","177697.8"
"313460","JABOTICATUBAS","MG","12/2020","175560"
"313460","JABOTICATUBAS","MG","01/2021","182600"
"313460","JABOTICATUBAS","MG","02/2021","182600"
"313460","JABOTICATUBAS","MG","03/2021","183700"
"313460","JABOTICATUBAS","MG","10/2019","174650.4"
"313460","JABOTICATUBAS","MG","04/2021","180400"
"313460","JABOTICATUBAS","MG","05/2021","180400"
"313460","JABOTICATUBAS","MG","09/2019","175648.4"
"313460","JABOTICATUBAS","MG","06/2021","180400"
"313460","JABOTICATUBAS","MG","07/2021","178200"
"313470","JACINTO","MG","10/2019","248502.8"
"313470","JACINTO","MG","11/2019","249572.3"
"313470","JACINTO","MG","01/2020","260789.4"
"313470","JACINTO","MG","02/2020","262295.78"
"313470","JACINTO","MG","03/2020","259160.5"
"313470","JACINTO","MG","01/2018","230868"
"313470","JACINTO","MG","02/2018","233730"
"313470","JACINTO","MG","03/2018","232776"
"313470","JACINTO","MG","04/2018","234684"
"313470","JACINTO","MG","05/2018","233730"
"313470","JACINTO","MG","06/2018","233730.00"
"313470","JACINTO","MG","07/2018","235638"
"313470","JACINTO","MG","04/2020","258115.5"
"313470","JACINTO","MG","08/2018","232776"
"313470","JACINTO","MG","09/2018","233730"
"313470","JACINTO","MG","10/2018","233730"
"313470","JACINTO","MG","11/2018","233728.16"
"313470","JACINTO","MG","12/2018","233730"
"313470","JACINTO","MG","01/2019","243512"
"313470","JACINTO","MG","02/2019","243512"
"313470","JACINTO","MG","03/2019","244510"
"313470","JACINTO","MG","04/2019","246506"
"313470","JACINTO","MG","05/2019","247504"
"313470","JACINTO","MG","06/2019","244510.8"
"313470","JACINTO","MG","07/2019","245508.8"
"313470","JACINTO","MG","08/2019","245508.8"
"313470","JACINTO","MG","05/2020","258115.5"
"313470","JACINTO","MG","06/2020","258115.50"
"313470","JACINTO","MG","07/2020","258115.5"
"313470","JACINTO","MG","08/2020","257070.5"
"313470","JACINTO","MG","09/2020","254980.5"
"313470","JACINTO","MG","10/2020","256025"
"313470","JACINTO","MG","11/2020","257140.81"
"313470","JACINTO","MG","12/2020","254980"
"313470","JACINTO","MG","01/2021","270600"
"313470","JACINTO","MG","02/2021","271700"
"313470","JACINTO","MG","03/2021","271700"
"313470","JACINTO","MG","04/2021","273900"
"313470","JACINTO","MG","05/2021","276100"
"313470","JACINTO","MG","06/2021","278300"
"313470","JACINTO","MG","07/2021","277200"
"313470","JACINTO","MG","08/2021","275000"
"313470","JACINTO","MG","09/2021","273900"
"313470","JACINTO","MG","10/2021","270600"
"313470","JACINTO","MG","11/2021","268463.51"
"313470","JACINTO","MG","12/2021","265100"
"313470","JACINTO","MG","12/2019","248502.8"
"313470","JACINTO","MG","09/2019","244510.8"
"313480","JACUÍ","MG","05/2019","105788.4"
"313480","JACUÍ","MG","01/2018","103033"
"313480","JACUÍ","MG","02/2018","102079"
"313480","JACUÍ","MG","03/2018","103033"
"313480","JACUÍ","MG","04/2018","101125"
"313480","JACUÍ","MG","05/2018","101125"
"313480","JACUÍ","MG","06/2018","101125.00"
"313480","JACUÍ","MG","07/2018","102079"
"313480","JACUÍ","MG","08/2018","102079"
"313480","JACUÍ","MG","09/2018","102079"
"313480","JACUÍ","MG","10/2018","102079"
"313480","JACUÍ","MG","11/2018","101109.3"
"313480","JACUÍ","MG","12/2018","100171"
"313480","JACUÍ","MG","01/2019","104790.4"
"313480","JACUÍ","MG","02/2019","105788.4"
"313480","JACUÍ","MG","03/2019","106786.4"
"313480","JACUÍ","MG","04/2019","105788.4"
"313480","JACUÍ","MG","06/2019","104790.4"
"313480","JACUÍ","MG","07/2019","105788.4"
"313480","JACUÍ","MG","08/2019","105788.4"
"313480","JACUÍ","MG","09/2019","105788.4"
"313480","JACUÍ","MG","10/2019","106786.4"
"313480","JACUÍ","MG","11/2019","106805.08"
"313480","JACUÍ","MG","01/2020","113251.7"
"313480","JACUÍ","MG","02/2020","114950.5"
"313480","JACUÍ","MG","03/2020","113905.5"
"313480","JACUÍ","MG","04/2020","112860.5"
"313480","JACUÍ","MG","05/2020","111815.5"
"313480","JACUÍ","MG","06/2020","112860.50"
"313480","JACUÍ","MG","07/2020","113905.5"
"313480","JACUÍ","MG","08/2020","112860.5"
"313480","JACUÍ","MG","09/2020","111815.5"
"313480","JACUÍ","MG","10/2020","111815.5"
"313480","JACUÍ","MG","11/2020","111833.97"
"313480","JACUÍ","MG","12/2020","113905.5"
"313480","JACUÍ","MG","01/2021","117700"
"313480","JACUÍ","MG","02/2021","118800"
"313480","JACUÍ","MG","03/2021","116600"
"313480","JACUÍ","MG","04/2021","116600"
"313480","JACUÍ","MG","05/2021","113300"
"313480","JACUÍ","MG","06/2021","115500"
"313480","JACUÍ","MG","07/2021","117700"
"313480","JACUÍ","MG","08/2021","117700"
"313480","JACUÍ","MG","09/2021","116600"
"313480","JACUÍ","MG","10/2021","115500"
"313480","JACUÍ","MG","11/2021","117716.95"
"313480","JACUÍ","MG","12/2021","118800"
"313480","JACUÍ","MG","12/2019","107784.4"
"313490","JACUTINGA","MG","08/2021","261800"
"313490","JACUTINGA","MG","01/2020","250399.7"
"313490","JACUTINGA","MG","02/2020","251845.5"
"313490","JACUTINGA","MG","03/2020","249755.5"
"313490","JACUTINGA","MG","08/2019","244510.4"
"313490","JACUTINGA","MG","04/2020","249755.5"
"313490","JACUTINGA","MG","05/2020","250800.5"
"313490","JACUTINGA","MG","06/2020","248710.50"
"313490","JACUTINGA","MG","07/2020","247665.5"
"313490","JACUTINGA","MG","08/2020","247665.5"
"313490","JACUTINGA","MG","09/2020","246620.5"
"313490","JACUTINGA","MG","10/2020","246620.5"
"313490","JACUTINGA","MG","11/2020","248761.43"
"313490","JACUTINGA","MG","07/2019","246506.4"
"313490","JACUTINGA","MG","12/2020","248710.5"
"313490","JACUTINGA","MG","01/2021","257400"
"313490","JACUTINGA","MG","02/2021","260700"
"313490","JACUTINGA","MG","12/2019","237524.4"
"313490","JACUTINGA","MG","03/2021","259600"
"313490","JACUTINGA","MG","04/2021","256300"
"313490","JACUTINGA","MG","05/2021","261800"
"313490","JACUTINGA","MG","06/2021","262900"
"313490","JACUTINGA","MG","07/2021","261800"
"313490","JACUTINGA","MG","11/2019","237576.75"
"313490","JACUTINGA","MG","09/2021","262900"
"313490","JACUTINGA","MG","10/2021","262900"
"313490","JACUTINGA","MG","11/2021","262941.12"
"313490","JACUTINGA","MG","12/2021","266200"
"313490","JACUTINGA","MG","10/2019","239520.4"
"313490","JACUTINGA","MG","06/2019","247504.4"
"313490","JACUTINGA","MG","05/2019","250498.4"
"313490","JACUTINGA","MG","04/2019","250498.4"
"313490","JACUTINGA","MG","03/2019","247504.4"
"313490","JACUTINGA","MG","02/2019","245508.4"
"313490","JACUTINGA","MG","01/2019","247504.4"
"313490","JACUTINGA","MG","12/2018","237255.23"
"313490","JACUTINGA","MG","11/2018","236294.55"
"313490","JACUTINGA","MG","10/2018","236301.23"
"313490","JACUTINGA","MG","09/2018","235633.23"
"313490","JACUTINGA","MG","08/2018","238495.23"
"313490","JACUTINGA","MG","07/2018","238495.23"
"313490","JACUTINGA","MG","06/2018","238495.23"
"313490","JACUTINGA","MG","05/2018","238844.05"
"313490","JACUTINGA","MG","04/2018","241357.23"
"313490","JACUTINGA","MG","03/2018","240403.23"
"313490","JACUTINGA","MG","02/2018","238500"
"313490","JACUTINGA","MG","01/2018","238495.23"
"313490","JACUTINGA","MG","09/2019","237524.4"
"313500","JAGUARAÇU","MG","06/2019","10978"
"313500","JAGUARAÇU","MG","07/2019","10978"
"313500","JAGUARAÇU","MG","08/2019","11976"
"313500","JAGUARAÇU","MG","09/2019","12974"
"313500","JAGUARAÇU","MG","10/2019","12974"
"313500","JAGUARAÇU","MG","11/2019","13974.45"
"313500","JAGUARAÇU","MG","01/2020","15585"
"313500","JAGUARAÇU","MG","05/2021","17600"
"313500","JAGUARAÇU","MG","06/2021","17600"
"313500","JAGUARAÇU","MG","07/2021","17600"
"313500","JAGUARAÇU","MG","08/2021","18700"
"313500","JAGUARAÇU","MG","10/2021","18700"
"313500","JAGUARAÇU","MG","09/2021","18700"
"313500","JAGUARAÇU","MG","02/2020","13585"
"313500","JAGUARAÇU","MG","03/2020","14630"
"313500","JAGUARAÇU","MG","04/2020","14630"
"313500","JAGUARAÇU","MG","05/2020","14630"
"313500","JAGUARAÇU","MG","06/2020","14630.00"
"313500","JAGUARAÇU","MG","11/2021","17600.11"
