"Código","Unidade Territorial","UF","Referência","Valor repassado aos idosos via Benefício de Prestação Continuada (BPC) por município pagador"
"316120","SÃO FRANCISCO DE PAULA","MG","04/2018","18793.8"
"316120","SÃO FRANCISCO DE PAULA","MG","03/2018","19747.8"
"316120","SÃO FRANCISCO DE PAULA","MG","02/2018","19747.8"
"316120","SÃO FRANCISCO DE PAULA","MG","01/2018","18793.8"
"316120","SÃO FRANCISCO DE PAULA","MG","02/2019","19960"
"316120","SÃO FRANCISCO DE PAULA","MG","12/2021","30800"
"316120","SÃO FRANCISCO DE PAULA","MG","11/2021","30800.34"
"316120","SÃO FRANCISCO DE PAULA","MG","10/2021","30800"
"316120","SÃO FRANCISCO DE PAULA","MG","09/2021","29700"
"316120","SÃO FRANCISCO DE PAULA","MG","08/2021","28600"
"316120","SÃO FRANCISCO DE PAULA","MG","07/2021","27500"
"316120","SÃO FRANCISCO DE PAULA","MG","06/2021","26400"
"316120","SÃO FRANCISCO DE PAULA","MG","05/2021","25300"
"316120","SÃO FRANCISCO DE PAULA","MG","04/2021","24200"
"316120","SÃO FRANCISCO DE PAULA","MG","03/2021","25300"
"316120","SÃO FRANCISCO DE PAULA","MG","02/2021","26400"
"316120","SÃO FRANCISCO DE PAULA","MG","01/2021","25300"
"316120","SÃO FRANCISCO DE PAULA","MG","12/2020","24035"
"316120","SÃO FRANCISCO DE PAULA","MG","11/2020","24035.93"
"316120","SÃO FRANCISCO DE PAULA","MG","10/2020","24035"
"316120","SÃO FRANCISCO DE PAULA","MG","09/2020","24035"
"316120","SÃO FRANCISCO DE PAULA","MG","08/2020","24035"
"316130","SÃO FRANCISCO DE SALES","MG","07/2018","29574"
"316130","SÃO FRANCISCO DE SALES","MG","01/2018","30528"
"316130","SÃO FRANCISCO DE SALES","MG","03/2018","30528"
"316130","SÃO FRANCISCO DE SALES","MG","04/2018","30528"
"316130","SÃO FRANCISCO DE SALES","MG","05/2018","30528"
"316130","SÃO FRANCISCO DE SALES","MG","06/2018","30528.00"
"316130","SÃO FRANCISCO DE SALES","MG","08/2018","29574"
"316130","SÃO FRANCISCO DE SALES","MG","09/2018","30528"
"316130","SÃO FRANCISCO DE SALES","MG","10/2018","30528"
"316130","SÃO FRANCISCO DE SALES","MG","11/2018","29574"
"316130","SÃO FRANCISCO DE SALES","MG","12/2018","29574"
"316130","SÃO FRANCISCO DE SALES","MG","01/2019","29940"
"316130","SÃO FRANCISCO DE SALES","MG","02/2019","29940"
"316130","SÃO FRANCISCO DE SALES","MG","03/2019","29940"
"316130","SÃO FRANCISCO DE SALES","MG","04/2019","29940"
"316130","SÃO FRANCISCO DE SALES","MG","05/2019","29940"
"316130","SÃO FRANCISCO DE SALES","MG","06/2019","29940"
"316130","SÃO FRANCISCO DE SALES","MG","07/2019","29940"
"316130","SÃO FRANCISCO DE SALES","MG","08/2019","28942"
"316130","SÃO FRANCISCO DE SALES","MG","09/2019","27944"
"316130","SÃO FRANCISCO DE SALES","MG","10/2019","27944"
"316130","SÃO FRANCISCO DE SALES","MG","11/2019","27952.82"
"316130","SÃO FRANCISCO DE SALES","MG","01/2020","31170"
"316130","SÃO FRANCISCO DE SALES","MG","02/2020","31350"
"316130","SÃO FRANCISCO DE SALES","MG","03/2020","32395"
"316130","SÃO FRANCISCO DE SALES","MG","04/2020","32395"
"316130","SÃO FRANCISCO DE SALES","MG","05/2020","32395"
"316130","SÃO FRANCISCO DE SALES","MG","06/2020","32395.00"
"316130","SÃO FRANCISCO DE SALES","MG","07/2020","33440"
"316130","SÃO FRANCISCO DE SALES","MG","08/2020","33440"
"316130","SÃO FRANCISCO DE SALES","MG","09/2020","33440"
"316130","SÃO FRANCISCO DE SALES","MG","10/2020","33440"
"316130","SÃO FRANCISCO DE SALES","MG","11/2020","34493.27"
"316130","SÃO FRANCISCO DE SALES","MG","12/2020","33440"
"316130","SÃO FRANCISCO DE SALES","MG","01/2021","34100"
"316130","SÃO FRANCISCO DE SALES","MG","02/2021","34100"
"316130","SÃO FRANCISCO DE SALES","MG","03/2021","34100"
"316130","SÃO FRANCISCO DE SALES","MG","04/2021","33000"
"316130","SÃO FRANCISCO DE SALES","MG","05/2021","33000"
"316130","SÃO FRANCISCO DE SALES","MG","06/2021","33000"
"316130","SÃO FRANCISCO DE SALES","MG","07/2021","30800"
"316130","SÃO FRANCISCO DE SALES","MG","08/2021","31900"
"316130","SÃO FRANCISCO DE SALES","MG","09/2021","31900"
"316130","SÃO FRANCISCO DE SALES","MG","10/2021","31900"
"316130","SÃO FRANCISCO DE SALES","MG","11/2021","31906.41"
"316130","SÃO FRANCISCO DE SALES","MG","12/2021","31900"
"316130","SÃO FRANCISCO DE SALES","MG","02/2018","30528"
"316130","SÃO FRANCISCO DE SALES","MG","12/2019","28942"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","10/2018","6678"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","09/2018","6678"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","08/2018","6678"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","07/2018","6678"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","06/2018","6678.00"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","05/2018","6678"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","04/2018","6678"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","03/2018","6678"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","12/2021","12100"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","10/2021","12100"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","09/2021","12100"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","08/2021","13200"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","07/2021","14300"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","06/2021","13200"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","05/2021","13200"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","04/2021","14300"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","03/2021","13200"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","02/2021","13200"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","01/2021","12100"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","12/2020","11495"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","11/2020","11496.45"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","10/2020","11495"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","09/2020","11495"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","08/2020","11495"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","07/2020","11495"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","06/2020","11495.00"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","05/2020","11495"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","04/2020","11495"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","03/2020","11495"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","02/2020","11495"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","01/2020","9351"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","11/2019","7984.78"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","10/2019","8982"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","09/2019","7984"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","08/2019","7984"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","07/2019","7984"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","01/2018","6678"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","06/2019","7984"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","05/2019","7984"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","04/2019","7984"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","03/2019","7984"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","12/2019","7984"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","11/2021","12100"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","02/2019","7984"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","02/2018","6678"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","01/2019","7984"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","12/2018","7632"
"316140","SÃO FRANCISCO DO GLÓRIA","MG","11/2018","7632"
"316150","SÃO GERALDO","MG","04/2019","64870"
"316150","SÃO GERALDO","MG","05/2018","58194"
"316150","SÃO GERALDO","MG","06/2018","60102.00"
"316150","SÃO GERALDO","MG","07/2018","60102"
"316150","SÃO GERALDO","MG","08/2018","60102"
"316150","SÃO GERALDO","MG","09/2018","61056"
"316150","SÃO GERALDO","MG","10/2018","61056"
"316150","SÃO GERALDO","MG","12/2019","61876"
"316150","SÃO GERALDO","MG","12/2021","73700"
"316150","SÃO GERALDO","MG","11/2021","72608.85"
"316150","SÃO GERALDO","MG","10/2021","73700"
"316150","SÃO GERALDO","MG","09/2021","72600"
"316150","SÃO GERALDO","MG","08/2021","70400"
"316150","SÃO GERALDO","MG","07/2021","70400"
"316150","SÃO GERALDO","MG","06/2021","69300"
"316150","SÃO GERALDO","MG","05/2021","69300"
"316150","SÃO GERALDO","MG","04/2021","68200"
"316150","SÃO GERALDO","MG","03/2021","71500"
"316150","SÃO GERALDO","MG","02/2021","70400"
"316150","SÃO GERALDO","MG","01/2021","70400"
"316150","SÃO GERALDO","MG","12/2020","65835"
"316150","SÃO GERALDO","MG","11/2020","65843.85"
"316150","SÃO GERALDO","MG","10/2020","64790"
"316150","SÃO GERALDO","MG","09/2020","64790"
"316150","SÃO GERALDO","MG","08/2020","62700"
"316150","SÃO GERALDO","MG","07/2020","63745"
"316150","SÃO GERALDO","MG","06/2020","64790.00"
"316150","SÃO GERALDO","MG","05/2020","64790"
"316150","SÃO GERALDO","MG","04/2020","65835"
"316150","SÃO GERALDO","MG","03/2020","65835"
"316150","SÃO GERALDO","MG","02/2020","65835"
"316150","SÃO GERALDO","MG","01/2020","65457"
"316150","SÃO GERALDO","MG","11/2019","63881.69"
"316150","SÃO GERALDO","MG","10/2019","63872"
"316150","SÃO GERALDO","MG","09/2019","62874"
"316150","SÃO GERALDO","MG","08/2019","63872"
"316150","SÃO GERALDO","MG","07/2019","64870"
"316150","SÃO GERALDO","MG","06/2019","65868"
"316150","SÃO GERALDO","MG","05/2019","64870"
"316150","SÃO GERALDO","MG","04/2018","59148"
"316150","SÃO GERALDO","MG","03/2019","63872"
"316150","SÃO GERALDO","MG","02/2019","62874"
"316150","SÃO GERALDO","MG","01/2019","63872"
"316150","SÃO GERALDO","MG","12/2018","62010"
"316150","SÃO GERALDO","MG","11/2018","60096.33"
"316150","SÃO GERALDO","MG","01/2018","58194"
"316150","SÃO GERALDO","MG","02/2018","59148"
"316150","SÃO GERALDO","MG","03/2018","59148"
"316160","SÃO GERALDO DA PIEDADE","MG","04/2018","32436"
"316160","SÃO GERALDO DA PIEDADE","MG","05/2018","32436"
"316160","SÃO GERALDO DA PIEDADE","MG","06/2018","32436.00"
"316160","SÃO GERALDO DA PIEDADE","MG","07/2018","32436"
"316160","SÃO GERALDO DA PIEDADE","MG","09/2018","31482"
"316160","SÃO GERALDO DA PIEDADE","MG","10/2018","31482"
"316160","SÃO GERALDO DA PIEDADE","MG","11/2018","31482"
"316160","SÃO GERALDO DA PIEDADE","MG","12/2018","30528"
"316160","SÃO GERALDO DA PIEDADE","MG","03/2018","32436"
"316160","SÃO GERALDO DA PIEDADE","MG","02/2018","32436"
"316160","SÃO GERALDO DA PIEDADE","MG","01/2018","34344"
"316160","SÃO GERALDO DA PIEDADE","MG","01/2019","29940"
"316160","SÃO GERALDO DA PIEDADE","MG","02/2019","29940"
"316160","SÃO GERALDO DA PIEDADE","MG","12/2021","38500"
"316160","SÃO GERALDO DA PIEDADE","MG","03/2019","31936"
"316160","SÃO GERALDO DA PIEDADE","MG","12/2019","32934"
"316160","SÃO GERALDO DA PIEDADE","MG","04/2019","31936"
"316160","SÃO GERALDO DA PIEDADE","MG","08/2018","32436"
"316160","SÃO GERALDO DA PIEDADE","MG","10/2019","30938"
"316160","SÃO GERALDO DA PIEDADE","MG","11/2021","39609.54"
"316160","SÃO GERALDO DA PIEDADE","MG","05/2019","31936"
"316160","SÃO GERALDO DA PIEDADE","MG","06/2019","31936"
"316160","SÃO GERALDO DA PIEDADE","MG","07/2019","29940"
"316160","SÃO GERALDO DA PIEDADE","MG","08/2019","29940"
"316160","SÃO GERALDO DA PIEDADE","MG","09/2019","29940"
"316160","SÃO GERALDO DA PIEDADE","MG","11/2019","30947.15"
"316160","SÃO GERALDO DA PIEDADE","MG","01/2020","36365"
"316160","SÃO GERALDO DA PIEDADE","MG","02/2020","35530"
"316160","SÃO GERALDO DA PIEDADE","MG","03/2020","35530"
"316160","SÃO GERALDO DA PIEDADE","MG","04/2020","37620"
"316160","SÃO GERALDO DA PIEDADE","MG","05/2020","36575"
"316160","SÃO GERALDO DA PIEDADE","MG","06/2020","37620.00"
"316160","SÃO GERALDO DA PIEDADE","MG","07/2020","38665"
"316160","SÃO GERALDO DA PIEDADE","MG","08/2020","38665"
"316160","SÃO GERALDO DA PIEDADE","MG","09/2020","36575"
"316160","SÃO GERALDO DA PIEDADE","MG","10/2020","36575"
"316160","SÃO GERALDO DA PIEDADE","MG","11/2020","35541.77"
"316160","SÃO GERALDO DA PIEDADE","MG","12/2020","35530"
"316160","SÃO GERALDO DA PIEDADE","MG","01/2021","37400"
"316160","SÃO GERALDO DA PIEDADE","MG","02/2021","37400"
"316160","SÃO GERALDO DA PIEDADE","MG","03/2021","40700"
"316160","SÃO GERALDO DA PIEDADE","MG","04/2021","40700"
"316160","SÃO GERALDO DA PIEDADE","MG","05/2021","40700"
"316160","SÃO GERALDO DA PIEDADE","MG","06/2021","40700"
"316160","SÃO GERALDO DA PIEDADE","MG","07/2021","40700"
"316160","SÃO GERALDO DA PIEDADE","MG","08/2021","40700"
"316160","SÃO GERALDO DA PIEDADE","MG","09/2021","39600"
"316160","SÃO GERALDO DA PIEDADE","MG","10/2021","39600"
"316165","SÃO GERALDO DO BAIXIO","MG","06/2019","13972"
"316165","SÃO GERALDO DO BAIXIO","MG","12/2021","24200"
"316165","SÃO GERALDO DO BAIXIO","MG","11/2021","20902.81"
"316165","SÃO GERALDO DO BAIXIO","MG","10/2021","20900"
"316165","SÃO GERALDO DO BAIXIO","MG","07/2021","19800"
"316165","SÃO GERALDO DO BAIXIO","MG","09/2021","20900"
"316165","SÃO GERALDO DO BAIXIO","MG","08/2021","20900"
"316165","SÃO GERALDO DO BAIXIO","MG","12/2019","15968.6"
"316165","SÃO GERALDO DO BAIXIO","MG","01/2018","16456.5"
"316165","SÃO GERALDO DO BAIXIO","MG","02/2018","16456.5"
"316165","SÃO GERALDO DO BAIXIO","MG","03/2018","15502.5"
"316165","SÃO GERALDO DO BAIXIO","MG","04/2018","15502.5"
"316165","SÃO GERALDO DO BAIXIO","MG","05/2018","15502.5"
"316165","SÃO GERALDO DO BAIXIO","MG","06/2018","14548.50"
"316165","SÃO GERALDO DO BAIXIO","MG","07/2018","15502.5"
"316165","SÃO GERALDO DO BAIXIO","MG","08/2018","15502.5"
"316165","SÃO GERALDO DO BAIXIO","MG","09/2018","15502.5"
"316165","SÃO GERALDO DO BAIXIO","MG","10/2018","16456.5"
"316165","SÃO GERALDO DO BAIXIO","MG","11/2018","16455.11"
"316165","SÃO GERALDO DO BAIXIO","MG","12/2018","16456.5"
"316165","SÃO GERALDO DO BAIXIO","MG","01/2019","16966"
"316165","SÃO GERALDO DO BAIXIO","MG","02/2019","16966"
"316165","SÃO GERALDO DO BAIXIO","MG","03/2019","16966"
"316165","SÃO GERALDO DO BAIXIO","MG","04/2019","16966"
"316165","SÃO GERALDO DO BAIXIO","MG","05/2019","16966"
"316165","SÃO GERALDO DO BAIXIO","MG","07/2019","13972"
"316165","SÃO GERALDO DO BAIXIO","MG","08/2019","13972.6"
"316165","SÃO GERALDO DO BAIXIO","MG","09/2019","13972.6"
"316165","SÃO GERALDO DO BAIXIO","MG","10/2019","13972.6"
"316165","SÃO GERALDO DO BAIXIO","MG","11/2019","15974.35"
"316165","SÃO GERALDO DO BAIXIO","MG","01/2020","15585"
"316165","SÃO GERALDO DO BAIXIO","MG","02/2020","15675"
"316165","SÃO GERALDO DO BAIXIO","MG","03/2020","16720"
"316165","SÃO GERALDO DO BAIXIO","MG","04/2020","16720"
"316165","SÃO GERALDO DO BAIXIO","MG","05/2020","16720"
"316165","SÃO GERALDO DO BAIXIO","MG","06/2020","17765.00"
"316165","SÃO GERALDO DO BAIXIO","MG","07/2020","17765"
"316165","SÃO GERALDO DO BAIXIO","MG","08/2020","17765"
"316165","SÃO GERALDO DO BAIXIO","MG","09/2020","18810"
"316165","SÃO GERALDO DO BAIXIO","MG","10/2020","18810"
"316165","SÃO GERALDO DO BAIXIO","MG","11/2020","19857.81"
"316165","SÃO GERALDO DO BAIXIO","MG","12/2020","19855"
"316165","SÃO GERALDO DO BAIXIO","MG","01/2021","20900"
"316165","SÃO GERALDO DO BAIXIO","MG","02/2021","20900"
"316165","SÃO GERALDO DO BAIXIO","MG","03/2021","20900"
"316165","SÃO GERALDO DO BAIXIO","MG","04/2021","22000"
"316165","SÃO GERALDO DO BAIXIO","MG","05/2021","20900"
"316165","SÃO GERALDO DO BAIXIO","MG","06/2021","20900"
"316170","SÃO GONÇALO DO ABAETÉ","MG","01/2019","63872"
"316170","SÃO GONÇALO DO ABAETÉ","MG","12/2021","74800"
"316170","SÃO GONÇALO DO ABAETÉ","MG","12/2019","62874"
"316170","SÃO GONÇALO DO ABAETÉ","MG","11/2021","74813.16"
"316170","SÃO GONÇALO DO ABAETÉ","MG","01/2018","63918"
"316170","SÃO GONÇALO DO ABAETÉ","MG","02/2018","63918"
"316170","SÃO GONÇALO DO ABAETÉ","MG","03/2018","63918"
"316170","SÃO GONÇALO DO ABAETÉ","MG","04/2018","63918"
"316170","SÃO GONÇALO DO ABAETÉ","MG","05/2018","62964"
"316170","SÃO GONÇALO DO ABAETÉ","MG","06/2018","62964.00"
"316170","SÃO GONÇALO DO ABAETÉ","MG","07/2018","62964"
"316170","SÃO GONÇALO DO ABAETÉ","MG","08/2018","62964"
"316170","SÃO GONÇALO DO ABAETÉ","MG","09/2018","62964"
"316170","SÃO GONÇALO DO ABAETÉ","MG","10/2018","62010"
"316170","SÃO GONÇALO DO ABAETÉ","MG","11/2018","60102"
"316170","SÃO GONÇALO DO ABAETÉ","MG","12/2018","61056"
"316170","SÃO GONÇALO DO ABAETÉ","MG","02/2019","64870"
"316170","SÃO GONÇALO DO ABAETÉ","MG","03/2019","63872"
"316170","SÃO GONÇALO DO ABAETÉ","MG","04/2019","63872"
"316170","SÃO GONÇALO DO ABAETÉ","MG","05/2019","63872"
"316170","SÃO GONÇALO DO ABAETÉ","MG","06/2019","62874"
"316170","SÃO GONÇALO DO ABAETÉ","MG","07/2019","62874"
"316170","SÃO GONÇALO DO ABAETÉ","MG","08/2019","62874"
"316170","SÃO GONÇALO DO ABAETÉ","MG","09/2019","62874"
"316170","SÃO GONÇALO DO ABAETÉ","MG","10/2019","62874"
"316170","SÃO GONÇALO DO ABAETÉ","MG","11/2019","62888.64"
"316170","SÃO GONÇALO DO ABAETÉ","MG","01/2020","64418"
"316170","SÃO GONÇALO DO ABAETÉ","MG","02/2020","64790"
"316170","SÃO GONÇALO DO ABAETÉ","MG","03/2020","66880"
"316170","SÃO GONÇALO DO ABAETÉ","MG","04/2020","66880"
"316170","SÃO GONÇALO DO ABAETÉ","MG","05/2020","66880"
"316170","SÃO GONÇALO DO ABAETÉ","MG","06/2020","64790.00"
"316170","SÃO GONÇALO DO ABAETÉ","MG","07/2020","63745"
"316170","SÃO GONÇALO DO ABAETÉ","MG","03/2021","68200"
"316170","SÃO GONÇALO DO ABAETÉ","MG","02/2021","68200"
"316170","SÃO GONÇALO DO ABAETÉ","MG","01/2021","68200"
"316170","SÃO GONÇALO DO ABAETÉ","MG","09/2020","65835"
"316170","SÃO GONÇALO DO ABAETÉ","MG","10/2020","65835"
"316170","SÃO GONÇALO DO ABAETÉ","MG","11/2020","65849.28"
"316170","SÃO GONÇALO DO ABAETÉ","MG","12/2020","65835"
"316170","SÃO GONÇALO DO ABAETÉ","MG","08/2021","70400"
"316170","SÃO GONÇALO DO ABAETÉ","MG","07/2021","68200"
"316170","SÃO GONÇALO DO ABAETÉ","MG","06/2021","69300"
"316170","SÃO GONÇALO DO ABAETÉ","MG","05/2021","69300"
"316170","SÃO GONÇALO DO ABAETÉ","MG","08/2020","64790"
"316170","SÃO GONÇALO DO ABAETÉ","MG","09/2021","73700"
"316170","SÃO GONÇALO DO ABAETÉ","MG","10/2021","73700"
"316170","SÃO GONÇALO DO ABAETÉ","MG","04/2021","68200"
"316180","SÃO GONÇALO DO PARÁ","MG","08/2019","109780.4"
"316180","SÃO GONÇALO DO PARÁ","MG","09/2018","109710"
"316180","SÃO GONÇALO DO PARÁ","MG","08/2018","110664"
"316180","SÃO GONÇALO DO PARÁ","MG","07/2018","110664"
"316180","SÃO GONÇALO DO PARÁ","MG","06/2018","109710.00"
"316180","SÃO GONÇALO DO PARÁ","MG","05/2018","109710"
"316180","SÃO GONÇALO DO PARÁ","MG","04/2018","109710"
"316180","SÃO GONÇALO DO PARÁ","MG","03/2018","104940"
"316180","SÃO GONÇALO DO PARÁ","MG","02/2018","103032"
"316180","SÃO GONÇALO DO PARÁ","MG","07/2019","112774.4"
"316180","SÃO GONÇALO DO PARÁ","MG","06/2019","114770.4"
"316180","SÃO GONÇALO DO PARÁ","MG","05/2019","115768.4"
"316180","SÃO GONÇALO DO PARÁ","MG","04/2019","114770.4"
"316180","SÃO GONÇALO DO PARÁ","MG","03/2019","114770.4"
"316180","SÃO GONÇALO DO PARÁ","MG","02/2019","114770.4"
"316180","SÃO GONÇALO DO PARÁ","MG","01/2019","115768.4"
"316180","SÃO GONÇALO DO PARÁ","MG","12/2021","137500"
"316180","SÃO GONÇALO DO PARÁ","MG","11/2021","138619.26"
"316180","SÃO GONÇALO DO PARÁ","MG","10/2021","138600"
"316180","SÃO GONÇALO DO PARÁ","MG","09/2021","139700"
"316180","SÃO GONÇALO DO PARÁ","MG","08/2021","137500"
"316180","SÃO GONÇALO DO PARÁ","MG","07/2021","134200"
"316180","SÃO GONÇALO DO PARÁ","MG","06/2021","133100"
"316180","SÃO GONÇALO DO PARÁ","MG","05/2021","132000"
"316180","SÃO GONÇALO DO PARÁ","MG","10/2018","109424"
"316180","SÃO GONÇALO DO PARÁ","MG","04/2021","128700"
"316180","SÃO GONÇALO DO PARÁ","MG","03/2021","125400"
"316180","SÃO GONÇALO DO PARÁ","MG","02/2021","126500"
"316180","SÃO GONÇALO DO PARÁ","MG","01/2021","127600"
"316180","SÃO GONÇALO DO PARÁ","MG","12/2020","121220.5"
"316180","SÃO GONÇALO DO PARÁ","MG","11/2020","121236.5"
"316180","SÃO GONÇALO DO PARÁ","MG","10/2020","121220.5"
"316180","SÃO GONÇALO DO PARÁ","MG","09/2020","121220.5"
"316180","SÃO GONÇALO DO PARÁ","MG","08/2020","123310.5"
"316180","SÃO GONÇALO DO PARÁ","MG","07/2020","122265.5"
"316180","SÃO GONÇALO DO PARÁ","MG","06/2020","122265.50"
"316180","SÃO GONÇALO DO PARÁ","MG","05/2020","121220.5"
"316180","SÃO GONÇALO DO PARÁ","MG","04/2020","121220.5"
"316180","SÃO GONÇALO DO PARÁ","MG","03/2020","121220.5"
"316180","SÃO GONÇALO DO PARÁ","MG","02/2020","118085.5"
"316180","SÃO GONÇALO DO PARÁ","MG","01/2020","116368.7"
"316180","SÃO GONÇALO DO PARÁ","MG","11/2019","110794.05"
"316180","SÃO GONÇALO DO PARÁ","MG","12/2018","109424"
"316180","SÃO GONÇALO DO PARÁ","MG","10/2019","108782.4"
"316180","SÃO GONÇALO DO PARÁ","MG","12/2019","110778.4"
"316180","SÃO GONÇALO DO PARÁ","MG","09/2019","109780.4"
"316180","SÃO GONÇALO DO PARÁ","MG","01/2018","102078"
"316180","SÃO GONÇALO DO PARÁ","MG","11/2018","109418.15"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","08/2019","34930"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","01/2018","39114"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","02/2018","38160"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","03/2018","38160"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","04/2018","38160"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","05/2018","37206"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","06/2018","35298.00"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","07/2018","35298"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","08/2018","35298"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","09/2018","35298"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","10/2018","35298"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","11/2018","36251.46"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","12/2018","35298"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","01/2019","38922"
"316190","SÃO GONÇALO DO RIO ABAIXO","MG","02/2019","38922"
